"player_id","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","total_points","in_dreamteam","gameweek"
"163","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"164","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"165","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"166","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"167","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"168","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"169","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"170","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"171","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"172","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"173","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"174","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"175","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"176","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"177","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"178","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"179","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"180","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"181","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"182","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"183","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"184","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"185","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"186","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"187","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"188","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"189","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"190","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"191","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"192","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"193","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"194","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"195","60","0","0","0","2","0","0","0","0","0","0","0","13","8.4","33.7","17.0","5.9","1","0.21","0.49","0.70","0.85","1","FALSE",2
"196","45","1","0","0","1","0","0","0","1","0","0","0","19","33.6","13.9","29.0","7.7","1","0.08","0.04","0.12","0.73","5","FALSE",2
"197","90","0","0","0","3","0","0","0","0","0","0","0","10","7.4","5.0","11.0","2.3","1","0.13","0.02","0.15","1.80","1","FALSE",2
"198","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"199","90","0","0","0","3","0","0","1","0","0","0","0","9","23.0","69.7","22.0","11.5","1","0.82","0.35","1.17","1.80","0","FALSE",2
"200","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"201","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"202","74","0","0","0","2","0","0","0","0","0","0","0","15","15.0","7.2","12.0","3.4","1","0.13","0.03","0.16","0.88","2","FALSE",2
"203","82","0","0","0","2","0","0","0","0","0","0","0","20","16.8","10.1","5.0","3.2","1","0.05","0.05","0.10","0.90","1","FALSE",2
"204","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"205","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"206","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"207","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"208","15","0","0","0","1","0","0","0","0","0","0","0","3","3.6","1.6","13.0","1.8","0","0.05","0.02","0.07","0.92","1","FALSE",2
"209","84","0","0","0","2","0","0","0","0","0","0","0","9","11.0","28.0","0.0","3.9","1","0.00","0.03","0.03","1.74","2","FALSE",2
"210","45","0","0","0","2","0","0","0","0","0","0","0","8","8.6","38.3","16.0","6.3","0","0.08","0.15","0.23","1.07","1","FALSE",2
"211","90","0","0","0","3","0","0","0","1","0","0","0","6","6.8","14.0","19.0","4.0","1","0.79","0.04","0.83","1.80","1","FALSE",2
"212","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"213","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"214","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"215","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"216","90","0","0","0","3","0","0","0","0","0","0","0","13","15.0","30.5","37.0","8.3","1","0.06","0.23","0.29","1.80","2","FALSE",2
"217","90","0","0","0","3","0","0","0","0","0","0","0","16","27.8","4.3","5.0","3.7","1","0.04","0.04","0.08","1.80","1","FALSE",2
"218","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"219","16","0","0","0","0","0","0","0","0","0","0","0","6","4.4","2.6","0.0","0.7","0","0.00","0.02","0.02","0.00","1","FALSE",2
"220","90","0","0","0","1","0","0","0","0","0","0","0","14","21.0","8.3","0.0","2.9","1","0.00","0.02","0.02","2.00","2","FALSE",2
"221","90","0","0","0","1","0","0","0","1","0","0","0","2","3.6","12.7","22.0","3.8","1","0.18","0.03","0.21","2.00","1","FALSE",2
"222","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"223","90","0","0","0","1","0","0","0","1","0","0","0","8","5.2","4.4","6.0","1.6","1","0.11","0.10","0.21","2.00","1","FALSE",2
"224","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"225","90","0","0","0","1","0","0","0","0","0","0","0","0","7.6","13.1","48.0","6.9","1","0.48","0.06","0.54","2.00","2","FALSE",2
"226","90","0","0","0","1","0","0","0","0","0","0","0","14","9.2","22.9","23.0","5.5","1","0.25","0.15","0.40","2.00","2","FALSE",2
"227","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"228","90","0","0","0","1","0","0","0","0","0","0","0","15","26.2","3.5","0.0","3.0","1","0.00","0.06","0.06","2.00","2","FALSE",2
"229","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"230","90","0","0","0","1","0","0","0","0","0","2","0","8","4.8","0.0","0.0","0.5","1","0.00","0.00","0.00","2.00","2","FALSE",2
"231","90","0","0","0","1","0","0","0","0","0","0","0","16","16.2","24.7","4.0","4.5","1","0.00","0.13","0.13","2.00","2","FALSE",2
"232","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"233","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"234","90","0","0","0","1","0","0","0","0","0","0","0","15","10.8","28.2","8.0","4.7","1","0.03","0.13","0.16","2.00","2","FALSE",2
"235","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"236","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"237","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"238","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"239","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"240","73","0","0","0","1","0","0","0","0","0","0","0","9","8.4","21.5","0.0","3.0","1","0.00","0.02","0.02","2.00","2","FALSE",2
"241","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"242","82","0","0","0","1","0","0","0","0","0","0","0","10","10.6","1.2","0.0","1.2","1","0.00","0.00","0.00","2.00","2","FALSE",2
"243","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"244","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"245","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"246","37","0","0","0","2","0","0","0","0","0","0","0","1","0.0","1.6","4.0","0.3","1","0.00","0.00","0.00","2.12","1","FALSE",2
"247","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"248","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"249","90","0","0","0","4","0","0","0","0","0","0","0","2","0.6","15.0","8.0","2.4","1","0.09","0.03","0.12","3.11","2","FALSE",2
"250","90","0","0","0","4","0","0","0","0","0","0","0","8","13.8","18.4","4.0","3.6","1","0.03","0.14","0.17","3.11","2","FALSE",2
"251","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"252","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"253","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"254","45","0","0","0","2","0","0","0","1","0","0","0","1","0.8","1.5","0.0","0.2","1","0.00","0.00","0.00","2.12","0","FALSE",2
"255","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"256","50","0","0","0","2","0","0","0","0","0","0","0","4","5.0","14.5","2.0","2.2","1","0.00","0.07","0.07","2.13","1","FALSE",2
"257","90","0","0","0","4","0","0","0","1","0","0","0","6","7.2","0.5","0.0","0.8","1","0.00","0.01","0.01","3.11","-1","FALSE",2
"258","39","0","0","0","2","0","0","0","0","0","0","0","-1","3.0","1.6","19.0","2.4","0","0.15","0.02","0.17","0.98","1","FALSE",2
"259","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"260","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"261","90","0","0","0","4","0","0","0","0","0","0","0","14","6.0","3.5","0.0","1.0","1","0.00","0.02","0.02","3.11","2","FALSE",2
"262","90","0","0","0","4","0","0","0","1","0","0","0","15","13.0","15.5","4.0","3.3","1","0.03","0.07","0.10","3.11","-1","FALSE",2
"263","90","0","0","0","4","0","0","0","1","0","3","0","7","15.6","0.0","0.0","1.6","1","0.00","0.00","0.00","3.11","0","FALSE",2
"264","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"265","90","0","0","0","4","0","0","0","0","0","0","0","14","14.4","0.5","9.0","2.4","1","0.21","0.01","0.22","3.11","0","FALSE",2
"266","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"267","67","0","0","0","2","0","0","0","0","0","0","0","8","2.6","11.3","6.0","2.0","1","0.02","0.01","0.03","1.94","2","FALSE",2
"268","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"269","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"270","67","0","0","0","2","0","0","0","0","0","0","0","4","0.0","1.2","10.0","0.8","1","0.15","0.01","0.16","1.94","2","FALSE",2
"271","90","0","0","0","3","0","0","0","0","0","0","0","9","7.6","2.6","6.0","1.6","1","0.12","0.02","0.14","3.80","1","FALSE",2
"272","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"273","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"274","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"275","90","0","0","0","3","0","0","0","0","0","5","0","19","41.4","0.0","0.0","4.1","1","0.00","0.00","0.00","3.80","2","FALSE",2
"276","90","0","0","0","3","0","0","0","0","0","0","0","14","11.0","18.3","4.0","3.3","1","0.00","0.05","0.05","3.80","2","FALSE",2
"277","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"278","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"279","4","0","0","0","1","0","0","0","0","0","0","0","3","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","1.27","1","FALSE",2
"280","23","0","0","0","1","0","0","0","1","0","0","0","0","3.4","1.2","0.0","0.5","0","0.00","0.01","0.01","1.87","0","FALSE",2
"281","63","0","0","0","3","0","0","0","0","1","0","0","1","0.0","1.8","2.0","0.3","1","0.00","0.01","0.01","6.46","-2","FALSE",2
"282","66","0","0","0","2","0","0","0","1","0","0","0","9","13.0","33.8","2.0","4.9","1","0.00","0.08","0.08","1.94","1","FALSE",2
"283","90","0","0","0","3","0","0","0","0","0","0","0","12","6.6","4.1","0.0","1.1","1","0.00","0.03","0.03","3.80","1","FALSE",2
"284","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"285","85","0","0","0","2","0","0","0","0","0","0","0","19","15.4","3.5","0.0","1.9","1","0.00","0.07","0.07","2.54","1","FALSE",2
"286","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"287","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"288","90","0","0","0","3","0","0","0","0","0","0","0","8","11.0","20.8","26.0","5.8","1","0.05","0.14","0.19","3.80","2","FALSE",2
"289","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"290","75","0","0","0","1","0","0","0","0","0","0","0","18","18.4","37.1","38.0","9.4","1","0.13","0.12","0.25","0.45","2","FALSE",2
"291","90","0","0","0","1","0","0","0","1","0","4","0","16","29.0","0.0","0.0","2.9","1","0.00","0.00","0.00","1.29","2","FALSE",2
"292","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"293","4","0","0","0","0","0","0","0","0","0","0","0","5","2.2","0.0","0.0","0.2","0","0.00","0.00","0.00","0.28","1","FALSE",2
"294","75","1","1","0","1","0","0","0","0","0","0","2","33","39.8","22.9","98.0","16.1","1","0.69","0.12","0.81","0.45","12","TRUE",2
"295","14","0","0","0","0","0","0","0","0","0","0","0","2","0.4","1.1","0.0","0.2","0","0.00","0.00","0.00","0.84","1","FALSE",2
"296","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"297","62","0","0","0","1","0","0","0","0","0","0","0","10","5.6","11.8","11.0","2.8","1","0.24","0.04","0.28","0.19","2","FALSE",2
"298","14","0","0","0","0","0","0","0","0","0","0","0","4","3.6","0.8","0.0","0.4","0","0.00","0.00","0.00","0.84","1","FALSE",2
"299","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"300","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"301","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"302","90","0","0","0","1","0","0","0","0","0","0","0","16","18.6","0.6","4.0","2.3","1","0.05","0.00","0.05","1.29","2","FALSE",2
"303","85","1","0","0","1","0","0","0","0","0","0","0","28","36.2","28.1","28.0","9.2","1","0.42","0.22","0.64","1.00","7","FALSE",2
"304","57","0","0","0","1","0","0","0","0","1","0","0","1","7.8","7.9","0.0","1.6","1","0.00","0.05","0.05","2.38","-2","FALSE",2
"305","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"306","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"307","90","0","0","0","1","0","0","0","0","0","0","0","19","19.8","50.2","0.0","7.0","1","0.00","0.21","0.21","1.29","2","FALSE",2
"308","85","1","0","0","1","0","0","1","0","0","0","0","15","41.4","33.0","79.0","15.3","1","1.23","0.11","1.34","1.00","5","FALSE",2
"309","90","0","1","0","1","0","0","0","0","0","0","0","26","15.2","15.9","22.0","5.3","1","0.12","0.05","0.17","1.29","5","FALSE",2
"310","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"311","4","0","0","0","0","0","0","0","0","0","0","0","3","0.2","0.3","0.0","0.1","0","0.00","0.00","0.00","0.28","1","FALSE",2
"312","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"313","90","0","0","0","1","0","0","0","0","0","0","0","17","18.6","11.3","23.0","5.3","1","0.21","0.02","0.23","1.29","2","FALSE",2
"314","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"315","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"316","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"317","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"318","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"319","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"320","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"321","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"322","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"323","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"324","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"325","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"326","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"327","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"328","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"329","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"330","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"331","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"332","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"333","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"334","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"335","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"336","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"337","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"338","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"339","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"340","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"341","90","0","0","1","0","0","0","0","0","0","0","1","28","16.4","16.0","1.0","3.3","1","0.03","0.02","0.05","0.29","7","FALSE",2
"342","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"343","90","1","0","1","0","0","0","0","1","0","0","2","33","38.4","27.5","21.0","8.7","1","0.11","0.02","0.13","0.29","7","FALSE",2
"344","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"345","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"346","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"347","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"348","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"349","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"350","90","0","0","1","0","0","0","0","0","0","0","1","28","10.6","1.9","0.0","1.3","1","0.00","0.01","0.01","0.29","7","FALSE",2
"351","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0.00","0.00","0.00","0.00","0","FALSE",2
"352","90","0","0","1","0","0","0","0","0","0","1","0","25","12.8","10.0","0.0","2.3","1","0.00","0.01","0.01","0.29","6","FALSE",2
"353","90","0","1","1","0","0","0","0","0","0","0","3","35","37.4","91.6","28.0","15.7","1","0.33","0.53","0.86","0.29","9","FALSE",2
"354","90","0","0","1","0","0","0","0","0","0","0","0","7","12.6","9.5","19.0","4.1","1","0.09","0.04","0.13","0.29","3","FALSE",2
