"element","fixture","opponent_team","total_points","was_home","kickoff_time","team_h_score","team_a_score","round","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","value","transfers_balance","selected","transfers_in","transfers_out"
173,173,10,6,FALSE,"2023-12-23T15:00:00Z",0,2,18,90,0,0,1,0,0,0,0,0,0,0,0,21,"16.2","0.5","7.0","2.4",1,"0.06","0.00","0.06","1.38",44,403,19699,955,552
173,185,11,0,TRUE,"2023-12-26T17:30:00Z",0,2,19,90,0,0,0,2,0,0,0,1,0,0,0,7,"16.2","10.3","8.0","3.5",1,"0.01","0.01","0.02","1.69",44,75,19876,830,755
173,191,2,4,FALSE,"2023-12-30T15:00:00Z",3,2,20,90,0,1,0,3,0,0,0,0,0,0,0,20,"22.6","13.5","7.0","4.3",1,"0.04","0.11","0.15","3.15",44,-155,19827,766,921
174,1,13,0,TRUE,"2023-08-11T19:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",50,0,4956,0,0
174,25,2,0,TRUE,"2023-08-27T13:00:00Z",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",50,-651,3161,76,727
174,34,18,0,TRUE,"2023-09-02T14:00:00Z",2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-247,2997,180,427
174,47,16,0,FALSE,"2023-09-18T18:45:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-254,2793,176,430
174,54,14,0,TRUE,"2023-09-23T19:00:00Z",0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-158,2672,79,237
174,66,15,0,FALSE,"2023-09-30T14:00:00Z",2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-130,2555,107,237
174,15,12,0,FALSE,"2023-10-03T18:30:00Z",1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-130,2555,107,237
174,73,7,0,TRUE,"2023-10-07T14:00:00Z",1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,122,2689,287,165
174,83,4,0,FALSE,"2023-10-21T14:00:00Z",3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-83,2647,184,267
174,93,3,0,FALSE,"2023-10-28T14:00:00Z",2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-118,2546,93,211
174,102,8,0,TRUE,"2023-11-04T15:00:00Z",0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-83,2475,115,198
174,111,1,1,FALSE,"2023-11-11T15:00:00Z",3,1,12,5,0,0,0,0,0,0,0,0,0,0,0,1,"0.0","0.0","1.0","0.0",0,"0.05","0.00","0.05","0.00",49,-22,2460,112,134
174,122,19,0,TRUE,"2023-11-25T15:00:00Z",1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,333,2954,510,177
174,134,17,1,TRUE,"2023-12-02T15:00:00Z",5,0,14,14,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.6","16.0","1.7",0,"0.06","0.01","0.07","0.03",49,-17,3006,249,266
174,149,20,0,FALSE,"2023-12-05T19:30:00Z",1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,46,3111,217,171
174,152,5,0,FALSE,"2023-12-09T15:00:00Z",1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-18,3155,170,188
174,164,9,0,TRUE,"2023-12-16T17:30:00Z",0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-172,3064,104,276
174,173,10,0,FALSE,"2023-12-23T15:00:00Z",0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,75,3197,212,137
174,185,11,0,TRUE,"2023-12-26T17:30:00Z",0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,8,3266,163,155
174,191,2,0,FALSE,"2023-12-30T15:00:00Z",3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-107,3202,84,191
175,1,13,0,TRUE,"2023-08-11T19:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,0,1931,0,0
175,25,2,0,TRUE,"2023-08-27T13:00:00Z",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-122,1521,0,122
175,34,18,0,TRUE,"2023-09-02T14:00:00Z",2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-115,1415,0,115
175,47,16,0,FALSE,"2023-09-18T18:45:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-78,1344,0,78
175,54,14,0,TRUE,"2023-09-23T19:00:00Z",0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-61,1280,0,61
175,66,15,0,FALSE,"2023-09-30T14:00:00Z",2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-39,1242,0,39
175,15,12,0,FALSE,"2023-10-03T18:30:00Z",1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-39,1242,0,39
175,73,7,0,TRUE,"2023-10-07T14:00:00Z",1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-58,1184,0,58
175,83,4,0,FALSE,"2023-10-21T14:00:00Z",3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-52,1133,0,52
175,93,3,0,FALSE,"2023-10-28T14:00:00Z",2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-42,1092,0,42
175,102,8,0,TRUE,"2023-11-04T15:00:00Z",0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-16,1073,0,16
175,111,1,0,FALSE,"2023-11-11T15:00:00Z",3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-31,1044,0,31
175,122,19,0,TRUE,"2023-11-25T15:00:00Z",1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-25,1021,0,25
175,134,17,0,TRUE,"2023-12-02T15:00:00Z",5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-14,1008,0,14
175,149,20,0,FALSE,"2023-12-05T19:30:00Z",1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-10,997,0,10
175,152,5,0,FALSE,"2023-12-09T15:00:00Z",1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-6,991,0,6
175,164,9,0,TRUE,"2023-12-16T17:30:00Z",0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-18,972,0,18
175,173,10,0,FALSE,"2023-12-23T15:00:00Z",0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-14,961,0,14
175,185,11,0,TRUE,"2023-12-26T17:30:00Z",0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-9,953,0,9
175,191,2,0,FALSE,"2023-12-30T15:00:00Z",3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-17,935,0,17
176,1,13,1,TRUE,"2023-08-11T19:00:00Z",0,3,1,90,0,0,0,3,0,0,0,0,0,0,0,10,"8.0","1.8","0.0","1.0",1,"0.00","0.01","0.01","2.21",45,0,22396,0,0
176,25,2,1,TRUE,"2023-08-27T13:00:00Z",1,3,3,90,0,0,0,3,0,0,0,0,0,0,0,15,"19.8","10.5","0.0","3.0",1,"0.00","0.12","0.12","2.51",45,-1871,26608,402,2273
176,34,18,0,TRUE,"2023-09-02T14:00:00Z",2,5,4,90,0,0,0,5,0,0,0,0,0,0,0,11,"7.4","17.7","0.0","2.5",1,"0.00","0.10","0.10","2.27",45,-1535,25674,695,2230
176,47,16,1,FALSE,"2023-09-18T18:45:00Z",1,1,5,90,0,0,0,1,0,0,0,1,0,0,0,10,"13.2","1.6","0.0","1.5",1,"0.00","0.02","0.02","0.72",44,-1869,24411,587,2456
176,54,14,2,TRUE,"2023-09-23T19:00:00Z",0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,12,"11.0","4.3","6.0","2.1",1,"0.00","0.03","0.03","0.91",44,-794,23781,680,1474
176,66,15,1,FALSE,"2023-09-30T14:00:00Z",2,0,7,87,0,0,0,2,0,0,0,0,0,0,0,10,"16.4","1.9","0.0","1.8",1,"0.00","0.01","0.01","3.13",44,3726,28499,4989,1263
176,15,12,4,FALSE,"2023-10-03T18:30:00Z",1,2,7,90,0,1,0,1,0,0,0,1,0,0,0,22,"35.2","21.9","2.0","5.9",1,"0.00","0.02","0.02","1.31",44,3726,28499,4989,1263
176,73,7,0,TRUE,"2023-10-07T14:00:00Z",1,4,8,29,0,0,0,2,0,0,0,0,0,0,0,8,"9.2","30.8","0.0","4.0",0,"0.00","0.02","0.02","0.39",44,281,28226,2883,2602
176,83,4,-2,FALSE,"2023-10-21T14:00:00Z",3,0,9,77,0,0,0,3,0,0,0,0,1,0,0,4,"4.8","2.2","0.0","0.7",1,"0.00","0.01","0.01","3.49",44,-743,27784,2058,2801
176,93,3,0,FALSE,"2023-10-28T14:00:00Z",2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-5307,22384,101,5408
176,102,8,0,TRUE,"2023-11-04T15:00:00Z",0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-1007,21562,390,1397
176,111,1,0,FALSE,"2023-11-11T15:00:00Z",3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-943,20657,137,1080
176,122,19,0,TRUE,"2023-11-25T15:00:00Z",1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-625,20141,223,848
176,134,17,0,TRUE,"2023-12-02T15:00:00Z",5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-500,19691,187,687
176,149,20,0,FALSE,"2023-12-05T19:30:00Z",1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",44,-502,19230,89,591
176,152,5,1,FALSE,"2023-12-09T15:00:00Z",1,1,16,11,0,0,0,0,0,0,0,0,0,0,0,3,"9.0","0.0","0.0","0.9",0,"0.00","0.00","0.00","1.11",43,-464,18806,95,559
176,164,9,0,TRUE,"2023-12-16T17:30:00Z",0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",43,-407,18445,109,516
176,173,10,1,FALSE,"2023-12-23T15:00:00Z",0,2,18,10,0,0,0,0,0,0,0,0,0,0,0,2,"2.2","0.1","0.0","0.2",0,"0.00","0.00","0.00","0.20",43,-349,18139,77,426
176,185,11,0,TRUE,"2023-12-26T17:30:00Z",0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",43,-207,17985,81,288
176,191,2,1,FALSE,"2023-12-30T15:00:00Z",3,2,20,16,0,0,0,1,0,0,0,0,0,0,0,1,"2.0","0.3","0.0","0.2",0,"0.00","0.00","0.00","1.11",43,-330,17692,98,428
177,1,13,0,TRUE,"2023-08-11T19:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",55,0,23081,0,0
177,25,2,1,TRUE,"2023-08-27T13:00:00Z",1,3,3,9,0,0,0,0,0,0,0,0,0,0,0,-3,"0.0","0.3","5.0","0.1",0,"0.45","0.00","0.45","0.02",54,-2622,19436,1189,3811
177,34,18,0,TRUE,"2023-09-02T14:00:00Z",2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",54,-1779,18363,636,2415
177,47,16,0,FALSE,"2023-09-18T18:45:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",53,-1659,17522,854,2513
177,54,14,1,TRUE,"2023-09-23T19:00:00Z",0,1,6,17,0,0,0,0,0,0,0,0,0,0,0,2,"4.0","3.0","5.0","1.2",0,"0.08","0.00","0.08","0.42",53,-861,16977,617,1478
177,66,15,1,FALSE,"2023-09-30T14:00:00Z",2,0,7,32,0,0,0,1,0,0,0,0,0,0,0,2,"1.2","0.2","0.0","0.1",0,"0.00","0.00","0.00","1.27",53,237,17695,1580,1343
177,15,12,1,FALSE,"2023-10-03T18:30:00Z",1,2,7,10,0,0,0,1,0,0,0,0,0,0,0,3,"0.0","0.6","6.0","0.6",0,"0.03","0.00","0.03","0.19",53,237,17695,1580,1343
177,73,7,0,TRUE,"2023-10-07T14:00:00Z",1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",53,-804,17006,575,1379
177,83,4,0,FALSE,"2023-10-21T14:00:00Z",3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",53,-638,16627,439,1077
177,93,3,1,FALSE,"2023-10-28T14:00:00Z",2,1,10,45,0,0,0,1,0,0,0,0,0,0,0,0,"0.6","0.7","2.0","0.3",0,"0.00","0.00","0.00","0.18",53,-409,16352,472,881
177,102,8,2,TRUE,"2023-11-04T15:00:00Z",0,2,11,90,0,0,0,2,0,0,0,0,0,0,0,1,"6.8","12.3","50.0","6.9",1,"0.39","0.03","0.42","1.32",53,-318,16197,596,914
177,111,1,2,FALSE,"2023-11-11T15:00:00Z",3,1,12,90,0,0,0,3,0,0,0,0,0,0,0,5,"10.6","0.7","26.0","3.7",1,"0.07","0.00","0.07","2.03",53,186,16585,875,689
177,122,19,9,TRUE,"2023-11-25T15:00:00Z",1,2,13,90,1,0,0,2,0,0,0,0,0,0,3,30,"44.0","12.3","19.0","7.5",1,"0.79","0.01","0.80","1.03",53,503,17401,1500,997
177,134,17,6,TRUE,"2023-12-02T15:00:00Z",5,0,14,75,1,0,1,0,0,0,0,0,0,0,0,31,"33.4","3.3","20.0","5.7",1,"0.22","0.02","0.24","0.36",53,13606,32265,14938,1332
177,149,20,2,FALSE,"2023-12-05T19:30:00Z",1,0,15,90,0,0,0,1,0,0,0,0,0,0,0,6,"5.6","3.3","19.0","2.8",1,"0.43","0.00","0.43","0.83",53,2169,34283,7053,4884
177,152,5,5,FALSE,"2023-12-09T15:00:00Z",1,1,16,77,0,1,0,1,0,0,0,0,0,0,0,14,"22.4","11.4","41.0","7.5",1,"0.66","0.01","0.67","1.61",53,-1110,33238,3319,4429
177,164,9,1,TRUE,"2023-12-16T17:30:00Z",0,2,17,45,0,0,0,2,0,0,0,0,0,0,0,3,"0.0","1.5","13.0","1.4",1,"0.21","0.00","0.21","0.97",53,1505,36050,5770,4265
177,173,10,1,FALSE,"2023-12-23T15:00:00Z",0,2,18,25,0,0,0,0,0,0,0,0,0,0,0,4,"1.2","1.1","0.0","0.2",0,"0.00","0.00","0.00","0.46",53,2023,38512,5595,3572
177,185,11,0,TRUE,"2023-12-26T17:30:00Z",0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",53,-3560,34625,1568,5128
177,191,2,0,FALSE,"2023-12-30T15:00:00Z",3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",53,-4750,29986,435,5185
178,1,13,0,TRUE,"2023-08-11T19:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,0,79974,0,0
178,25,2,0,TRUE,"2023-08-27T13:00:00Z",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-4896,77823,2265,7161
178,34,18,0,TRUE,"2023-09-02T14:00:00Z",2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-5793,72868,1316,7109
178,47,16,2,FALSE,"2023-09-18T18:45:00Z",1,1,5,90,0,0,0,1,0,0,0,0,0,0,0,10,"9.8","1.8","3.0","1.5",1,"0.02","0.01","0.03","0.72",40,-3764,70528,1391,5155
178,54,14,2,TRUE,"2023-09-23T19:00:00Z",0,1,6,90,0,0,0,1,0,0,0,0,0,0,0,13,"17.0","8.1","0.0","2.5",1,"0.00","0.02","0.02","0.91",39,1707,73582,5268,3561
178,66,15,0,FALSE,"2023-09-30T14:00:00Z",2,0,7,90,0,0,0,2,0,0,0,1,0,0,0,13,"14.8","1.5","0.0","1.6",1,"0.00","0.00","0.00","3.19",39,51272,138069,62518,11246
178,15,12,1,FALSE,"2023-10-03T18:30:00Z",1,2,7,90,0,0,0,1,0,0,0,1,0,0,0,10,"21.8","3.8","2.0","2.8",1,"0.00","0.07","0.07","1.31",39,51272,138069,62518,11246
178,73,7,0,TRUE,"2023-10-07T14:00:00Z",1,4,8,90,0,0,0,4,0,0,0,0,0,0,0,9,"9.2","11.8","3.0","2.4",1,"0.06","0.01","0.07","1.58",39,161789,302601,201808,40019
178,83,4,1,FALSE,"2023-10-21T14:00:00Z",3,0,9,90,0,0,0,3,0,0,0,0,0,0,0,12,"16.0","1.8","0.0","1.8",1,"0.00","0.00","0.00","3.24",39,67249,367176,84034,16785
178,93,3,6,FALSE,"2023-10-28T14:00:00Z",2,1,10,90,1,0,0,2,0,0,0,1,0,0,0,21,"34.8","1.1","9.0","4.5",1,"0.03","0.00","0.03","1.08",39,113701,486109,136170,22469
178,102,8,1,TRUE,"2023-11-04T15:00:00Z",0,2,11,90,0,0,0,2,0,0,0,0,0,0,0,12,"13.4","27.4","6.0","4.7",1,"0.01","0.06","0.07","1.32",39,81654,572246,93335,11681
178,111,1,1,FALSE,"2023-11-11T15:00:00Z",3,1,12,90,0,0,0,3,0,0,0,0,0,0,0,10,"19.6","1.8","0.0","2.1",1,"0.00","0.01","0.01","2.03",40,-5415,559070,14092,19507
178,122,19,1,TRUE,"2023-11-25T15:00:00Z",1,2,13,90,0,0,0,2,0,0,0,0,0,0,0,18,"24.0","1.7","2.0","2.8",1,"0.00","0.00","0.00","1.03",40,6731,567475,20416,13685
178,134,17,10,TRUE,"2023-12-02T15:00:00Z",5,0,14,90,0,1,1,0,0,0,0,0,0,0,1,37,"25.8","18.9","2.0","4.7",1,"0.00","0.20","0.20","0.39",40,12208,582046,22333,10125
178,149,20,1,FALSE,"2023-12-05T19:30:00Z",1,0,15,90,0,0,0,1,0,0,0,1,0,0,0,11,"12.0","13.6","1.0","2.7",1,"0.01","0.02","0.03","0.83",40,42979,627650,50392,7413
178,152,5,1,FALSE,"2023-12-09T15:00:00Z",1,1,16,90,0,0,0,1,0,0,0,1,0,0,0,9,"12.6","1.8","0.0","1.4",1,"0.00","0.00","0.00","2.72",40,23454,651555,35488,12034
178,164,9,0,TRUE,"2023-12-16T17:30:00Z",0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-71979,568688,4532,76511
178,173,10,6,FALSE,"2023-12-23T15:00:00Z",0,2,18,90,0,0,1,0,0,0,0,0,0,0,0,23,"16.2","15.6","0.0","3.2",1,"0.00","0.04","0.04","1.38",40,-11498,565021,7761,19259
178,185,11,1,TRUE,"2023-12-26T17:30:00Z",0,2,19,90,0,0,0,2,0,0,0,0,0,0,0,14,"14.2","15.3","2.0","3.2",1,"0.00","0.11","0.11","1.69",40,10993,580348,19806,8813
178,191,2,0,FALSE,"2023-12-30T15:00:00Z",3,2,20,90,0,0,0,3,0,0,0,1,0,0,0,4,"13.6","0.9","0.0","1.5",1,"0.00","0.00","0.00","3.15",40,5430,586075,20158,14728
179,1,13,0,TRUE,"2023-08-11T19:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,0,2410,0,0
179,25,2,0,TRUE,"2023-08-27T13:00:00Z",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-197,1794,0,197
179,34,18,0,TRUE,"2023-09-02T14:00:00Z",2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-127,1673,0,127
179,47,16,0,FALSE,"2023-09-18T18:45:00Z",1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-121,1562,0,121
179,54,14,0,TRUE,"2023-09-23T19:00:00Z",0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-74,1485,0,74
179,66,15,0,FALSE,"2023-09-30T14:00:00Z",2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-66,1417,0,66
179,15,12,0,FALSE,"2023-10-03T18:30:00Z",1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-66,1417,0,66
179,73,7,0,TRUE,"2023-10-07T14:00:00Z",1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-69,1351,0,69
179,83,4,0,FALSE,"2023-10-21T14:00:00Z",3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-43,1316,0,43
179,93,3,0,FALSE,"2023-10-28T14:00:00Z",2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-36,1279,0,36
179,102,8,0,TRUE,"2023-11-04T15:00:00Z",0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-34,1246,0,34
179,111,1,0,FALSE,"2023-11-11T15:00:00Z",3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-15,1230,0,15
179,122,19,0,TRUE,"2023-11-25T15:00:00Z",1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-31,1196,0,31
179,134,17,0,TRUE,"2023-12-02T15:00:00Z",5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-11,1188,0,11
179,149,20,0,FALSE,"2023-12-05T19:30:00Z",1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-10,1178,0,10
179,152,5,0,FALSE,"2023-12-09T15:00:00Z",1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-11,1169,0,11
179,164,9,0,TRUE,"2023-12-16T17:30:00Z",0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-23,1144,0,23
179,173,10,0,FALSE,"2023-12-23T15:00:00Z",0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-16,1127,0,16
179,185,11,0,TRUE,"2023-12-26T17:30:00Z",0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-5,1123,0,5
179,191,2,0,FALSE,"2023-12-30T15:00:00Z",3,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",40,-11,1112,0,11
180,1,13,0,TRUE,"2023-08-11T19:00:00Z",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",50,0,2966,0,0
180,25,2,0,TRUE,"2023-08-27T13:00:00Z",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-759,1906,56,815
180,34,18,0,TRUE,"2023-09-02T14:00:00Z",2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"0.00","0.00","0.00","0.00",49,-442,1471,0,442
